Ticker,Company,Currency,Exchange,industry,Env_Grade,Env_Level,Soc_Grade,Soc_Level,Gov_Grade,Gov_Level,Env_Score,Soc_Score,Gov_Score,Total_Score,Total_Grade,Total_Level,ESG_Impact_Score,ESG_Risk_Level,Env_Score_Norm,Soc_Score_Norm,Gov_Score_Norm,Total_Score_Norm,Industry_Avg_Score,ESG_Score_Deviation,twitter_esg_sentiment,Sentiment Score,avg_deforestation,avg_air_pollution,3_month_MA,6_month_MA,ESG_Change_3m,ESG_Change_6m,Env_Score_Lag_1,Soc_Score_Lag_1,Weighted_ESG_Score,Greenwashing_Risk
acgl,Arch Capital Group Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,A,High,BB,Medium,BB,Medium,500.0,300.0,300.0,1100.0,BBB,High,366.6666666666667,Medium Risk,0.5780346820809248,0.2761341222879684,0.5625,0.5341880341880342,1012.3703703703704,87.62962962962968,,,,,853.0,798.3333333333334,0.3349514563106797,0.5647226173541964,210.0,215.0,380.0,0
adpt,Adaptive Biotechnologies Corp,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools and Services,B,Medium,BB,Medium,B,Medium,260.0,348.0,260.0,868.0,BB,Medium,289.3333333333333,Medium Risk,0.1156069364161849,0.3708086785009862,0.4625,0.2863247863247864,993.125,-125.125,,0.0,,,870.3333333333334,825.8333333333334,0.06372549019607843,0.23470839260312948,500.0,300.0,286.4,0
adsk,Autodesk Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,BB,Medium,555.0,304.0,310.0,1169.0,BBB,High,389.6666666666667,Low Risk,0.6840077071290944,0.2840236686390533,0.5875,0.6079059829059831,1031.3174603174602,137.68253968253975,0.25,,,,1045.6666666666667,903.3333333333334,0.8180404354587869,0.6605113636363635,260.0,348.0,406.2,1
adp,Automatic Data Processing Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,B,Medium,500.0,300.0,200.0,1000.0,BBB,High,333.3333333333333,Medium Risk,0.5780346820809248,0.2761341222879684,0.3125,0.4273504273504275,1031.3174603174602,-31.317460317460245,0.25,,,,1012.3333333333334,932.6666666666666,-0.09090909090909094,0.21359223300970864,555.0,304.0,350.0,1
adtx,Aditxt Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,BB,Medium,210.0,224.0,305.0,739.0,B,Medium,246.33333333333337,High Risk,0.0192678227360308,0.126232741617357,0.5750000000000001,0.1485042735042735,866.9107142857143,-127.91071428571432,,,,,969.3333333333334,919.8333333333334,-0.14861751152073732,-0.09436274509803921,500.0,300.0,242.7,0
adv,Advantage Solutions Inc,USD,NASDAQ NMS - GLOBAL MARKET,Media,A,High,B,Medium,BB,Medium,515.0,269.0,328.0,1112.0,BBB,High,370.6666666666667,Medium Risk,0.6069364161849711,0.2149901380670612,0.6325000000000001,0.5470085470085472,935.2608695652174,176.73913043478262,0.3327326086956522,0.0955555555555555,,,950.3333333333334,998.0,-0.04875962360992303,0.7293934681181959,210.0,224.0,385.09999999999997,1
advm,Adverum Biotechnologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,BB,Medium,B,Medium,262.0,321.0,235.0,818.0,BB,Medium,272.6666666666667,High Risk,0.1194605009633911,0.3175542406311637,0.4,0.2329059829059829,866.9107142857143,-48.910714285714334,,,,,889.6666666666666,951.0,-0.18200000000000005,-0.25636363636363635,515.0,269.0,271.6,0
aehr,Aehr Test Systems,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,B,Medium,B,Medium,BB,Medium,290.0,262.0,300.0,852.0,BB,Medium,284.0,Medium Risk,0.1734104046242774,0.2011834319526627,0.5625,0.2692307692307693,1030.5833333333333,-178.58333333333326,,,,,927.3333333333334,948.3333333333334,0.1529093369418133,-0.018433179723502335,262.0,321.0,284.6,0
aehl,Antelope Enterprise Holdings Ltd,CNY,NASDAQ NMS - GLOBAL MARKET,Building,B,Medium,B,Medium,BB,Medium,238.0,237.0,325.0,800.0,BB,Medium,266.6666666666667,High Risk,0.0732177263969171,0.1518737672583826,0.625,0.2136752136752137,1074.2,-274.20000000000005,0.6278666666666667,,,,823.3333333333334,886.8333333333334,-0.28057553956834536,-0.31565440547476475,290.0,262.0,263.8,0
aei,Alset Ehome International Inc,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,A,High,B,Medium,B,Medium,520.0,207.0,210.0,937.0,BBB,High,312.3333333333333,Medium Risk,0.6165703275529866,0.0927021696252465,0.3375,0.360042735042735,995.9444444444443,-58.94444444444446,0.2401749999999999,,,,863.0,876.3333333333334,0.145476772616137,-0.06299999999999994,238.0,237.0,333.1,1
aeis,Advanced Energy Industries Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,A,High,BB,Medium,BB,Medium,500.0,300.0,300.0,1100.0,BBB,High,366.6666666666667,Medium Risk,0.5780346820809248,0.2761341222879684,0.5625,0.5341880341880342,933.0,167.0,,,,,945.6666666666666,936.5,0.29107981220657275,0.4884979702300405,520.0,207.0,380.0,0
aep,American Electric Power Company Inc,USD,NASDAQ NMS - GLOBAL MARKET,Utilities,A,High,BB,Medium,BB,Medium,500.0,300.0,300.0,1100.0,BBB,High,366.6666666666667,Medium Risk,0.5780346820809248,0.2761341222879684,0.5625,0.5341880341880342,1190.6333333333334,-90.63333333333344,,,,,1045.6666666666667,934.5,0.375,-0.010791366906474864,500.0,300.0,380.0,0
aemd,Aethlon Medical Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,BB,Medium,200.0,262.0,315.0,777.0,BB,Medium,259.0,High Risk,0.0,0.2011834319526627,0.6,0.1891025641025641,938.7647058823528,-161.76470588235293,0.54135,,,-2.4116277838692253e-05,992.3333333333334,927.6666666666666,-0.1707577374599787,-0.05012224938875309,500.0,300.0,253.1,0
aemd,Aethlon Medical Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,BB,Medium,200.0,262.0,315.0,777.0,BB,Medium,259.0,High Risk,0.0,0.2011834319526627,0.6,0.1891025641025641,938.7647058823528,-161.76470588235293,0.54135,,22.42469594884984,,884.6666666666666,915.1666666666666,-0.2936363636363636,-0.0880281690140845,200.0,262.0,253.1,0
aese,Allied Esports Entertainment Inc,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,B,Medium,B,Medium,B,Medium,200.0,200.0,200.0,600.0,B,Medium,200.0,High Risk,0.0,0.0788954635108481,0.3125,0.0,918.8636363636364,-318.8636363636364,,,,-2.4116277838692253e-05,718.0,881.8333333333334,-0.4545454545454546,-0.25,200.0,262.0,200.0,0
aese,Allied Esports Entertainment Inc,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,B,Medium,B,Medium,B,Medium,200.0,200.0,200.0,600.0,B,Medium,200.0,High Risk,0.0,0.0788954635108481,0.3125,0.0,918.8636363636364,-318.8636363636364,,,22.42469594884984,,659.0,825.6666666666666,-0.2277992277992278,-0.3596584845250801,200.0,200.0,200.0,0
aeye,AudioEye Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,B,Medium,BB,Medium,BB,Medium,235.0,301.0,308.0,844.0,BB,Medium,281.3333333333333,High Risk,0.0674373795761079,0.2781065088757397,0.5825,0.2606837606837607,1031.3174603174602,-187.31746031746025,0.25,,,,681.3333333333334,783.0,0.0862290862290862,-0.23272727272727278,200.0,200.0,276.7,1
aeri,Aerie Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,A,High,B,Medium,BB,Medium,500.0,264.0,310.0,1074.0,BBB,High,358.0,Medium Risk,0.5780346820809248,0.2051282051282051,0.5875,0.5064102564102565,903.6666666666666,170.33333333333337,,,,,839.3333333333334,778.6666666666666,0.79,-0.023636363636363678,235.0,301.0,372.2,0
aey,ADDvantage Technologies Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,B,Medium,B,Medium,BB,Medium,235.0,234.0,300.0,769.0,BB,Medium,256.3333333333333,High Risk,0.0674373795761079,0.145956607495069,0.5625,0.1805555555555555,933.0,-164.0,,,,,895.6666666666666,777.3333333333334,0.28166666666666673,-0.01029601029601035,500.0,264.0,254.2,0
afaq,AF Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,Unknown,B,Medium,B,Medium,B,Medium,200.0,200.0,200.0,600.0,B,Medium,200.0,High Risk,0.0,0.0788954635108481,0.3125,0.0,709.3076923076923,-109.30769230769226,,,,-2.4116277838692253e-05,814.3333333333334,747.8333333333334,-0.2890995260663507,-0.2277992277992278,235.0,234.0,200.0,0
afaq,AF Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,Unknown,B,Medium,B,Medium,B,Medium,200.0,200.0,200.0,600.0,B,Medium,200.0,High Risk,0.0,0.0788954635108481,0.3125,0.0,709.3076923076923,-109.30769230769226,,,22.42469594884984,,656.3333333333334,747.8333333333334,-0.44134078212290506,0.0,200.0,200.0,200.0,0
afmd,Affimed NV,EUR,NASDAQ NMS - GLOBAL MARKET,Biotechnology,BB,Medium,BB,Medium,BB,Medium,368.0,304.0,310.0,982.0,BBB,High,327.3333333333333,Medium Risk,0.3236994219653179,0.2840236686390533,0.5875,0.4081196581196581,866.9107142857143,115.08928571428568,,,,,727.3333333333334,811.5,0.2769830949284786,0.6366666666666667,200.0,200.0,331.40000000000003,0
afcg,AFC Gamma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,B,Medium,B,Medium,B,Medium,255.0,204.0,226.0,685.0,B,Medium,228.33333333333337,High Risk,0.1059730250481695,0.0867850098619329,0.3775,0.0908119658119658,995.9444444444443,-310.94444444444446,0.2401749999999999,,,,755.6666666666666,785.0,0.1416666666666666,-0.1883886255924171,368.0,304.0,231.0,1
afbi,Affinity Bancshares Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,B,Medium,B,Medium,B,Medium,200.0,207.0,200.0,607.0,B,Medium,202.33333333333337,High Risk,0.0,0.0927021696252465,0.3125,0.0074786324786324,898.3103448275862,-291.31034482758616,,,,-2.4116277838692253e-05,758.0,707.1666666666666,0.011666666666666714,-0.43482309124767227,255.0,204.0,202.1,0
afbi,Affinity Bancshares Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,B,Medium,B,Medium,B,Medium,200.0,207.0,200.0,607.0,B,Medium,202.33333333333337,High Risk,0.0,0.0927021696252465,0.3125,0.0074786324786324,898.3103448275862,-291.31034482758616,,,22.42469594884984,,633.0,680.1666666666666,-0.3818737270875764,-0.21066319895968788,200.0,207.0,202.1,0
afrm,Affirm Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,B,Medium,BB,Medium,BB,Medium,225.0,335.0,335.0,895.0,BB,Medium,298.3333333333333,Medium Risk,0.048169556840077,0.3451676528599606,0.65,0.3151709401709401,1031.3174603174602,-136.31746031746025,0.25,,,,703.0,729.3333333333334,0.3065693430656935,0.4916666666666667,200.0,207.0,291.0,1
afib,Acutus Medical Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,205.0,211.0,235.0,651.0,B,Medium,217.0,High Risk,0.0096339113680153,0.1005917159763313,0.4,0.0544871794871795,938.7647058823528,-287.7647058823529,0.54135,,,,717.6666666666666,737.8333333333334,0.07248764415156517,0.08499999999999996,225.0,335.0,215.8,0
agen,Agenus Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,BB,Medium,290.0,245.0,300.0,835.0,BB,Medium,278.3333333333333,High Risk,0.1734104046242774,0.1676528599605523,0.5625,0.251068376068376,866.9107142857143,-31.910714285714334,,,,,793.6666666666666,713.3333333333334,0.3756177924217463,-0.14969450101832993,205.0,211.0,279.5,0
afya,Afya Ltd,BRL,NASDAQ NMS - GLOBAL MARKET,Diversified Consumer Services,B,Medium,B,Medium,B,Medium,290.0,203.0,205.0,698.0,B,Medium,232.66666666666663,High Risk,0.1734104046242774,0.0848126232741617,0.3249999999999999,0.1047008547008547,739.3333333333334,-41.33333333333337,,,,,728.0,715.5,-0.22011173184357546,0.01897810218978102,290.0,245.0,238.4,0
agfs,AgroFresh Solutions Inc,USD,NASDAQ NMS - GLOBAL MARKET,Chemicals,A,High,BB,Medium,B,Medium,500.0,301.0,275.0,1076.0,BBB,High,358.6666666666667,Medium Risk,0.5780346820809248,0.2781065088757397,0.5,0.5085470085470086,1058.8947368421052,17.105263157894797,,,,,869.6666666666666,793.6666666666666,0.65284178187404,0.772652388797364,290.0,203.0,372.8,0
agfy,Agrify Corp,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,A,High,BB,Medium,BB,Medium,540.0,361.0,305.0,1206.0,A,High,402.0,Low Risk,0.6551059730250481,0.3964497041420119,0.5750000000000001,0.6474358974358975,1048.047619047619,157.95238095238096,,,,,993.3333333333334,893.5,0.44431137724550895,0.9868204283360791,500.0,301.0,415.8,0
agil,AgileThought Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,BB,Medium,B,Medium,BB,Medium,340.0,299.0,305.0,944.0,BBB,High,314.6666666666667,Medium Risk,0.2697495183044315,0.2741617357001972,0.5750000000000001,0.3675213675213676,1031.3174603174602,-87.31746031746025,0.25,,,,1075.3333333333333,901.6666666666666,0.35243553008595985,0.054748603351955305,540.0,361.0,317.2,1
agmh,AGM Group Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,B,Medium,B,Medium,B,Medium,205.0,204.0,210.0,619.0,B,Medium,206.33333333333337,High Risk,0.0096339113680153,0.0867850098619329,0.3375,0.0202991452991453,909.3333333333334,-290.33333333333337,0.6042666666666666,0.1779,,,923.0,896.3333333333334,-0.4247211895910781,-0.04915514592933945,340.0,299.0,206.2,0
agio,Agios Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,A,High,BB,Medium,BB,Medium,520.0,303.0,325.0,1148.0,BBB,High,382.6666666666667,Low Risk,0.6165703275529866,0.2820512820512821,0.625,0.5854700854700855,866.9107142857143,281.08928571428567,,,,,903.6666666666666,948.5,-0.04809286898839138,0.3748502994011975,205.0,204.0,396.4,0
agle,Aeglea Bio Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,205.0,223.0,200.0,628.0,B,Medium,209.33333333333337,High Risk,0.0096339113680153,0.1242603550295858,0.3125,0.0299145299145299,866.9107142857143,-238.9107142857143,,,,,798.3333333333334,936.8333333333334,-0.3347457627118644,-0.10028653295128942,520.0,303.0,208.89999999999998,0
agnc,AGNC Investment Corp,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,BB,Medium,B,Medium,BB,Medium,382.0,242.0,305.0,929.0,BBB,High,309.6666666666667,Medium Risk,0.3506743737957611,0.1617357001972387,0.5750000000000001,0.3514957264957266,995.9444444444443,-66.94444444444446,0.2401749999999999,,,,901.6666666666666,912.3333333333334,0.5008077544426495,-0.13661710037174724,205.0,223.0,316.9,1
agri,AgriFORCE Growing Systems Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,A,High,B,Medium,BB,Medium,510.0,248.0,305.0,1063.0,BBB,High,354.3333333333333,Medium Risk,0.5973025048169556,0.1735700197238658,0.5750000000000001,0.4946581196581198,1131.071428571429,-68.07142857142867,0.2732,,,,873.3333333333334,888.5,-0.0740418118466899,-0.11857379767827525,382.0,242.0,369.9,1
agrx,Agile Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,B,Medium,B,Medium,B,Medium,240.0,203.0,260.0,703.0,B,Medium,234.33333333333337,High Risk,0.0770712909441233,0.0848126232741617,0.4625,0.1100427350427351,903.6666666666666,-200.66666666666663,,,,,898.3333333333334,848.3333333333334,0.1194267515923566,-0.25529661016949157,510.0,248.0,234.9,0
agys,Agilysys Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,BB,Medium,500.0,303.0,300.0,1103.0,BBB,High,367.6666666666667,Medium Risk,0.5780346820809248,0.2820512820512821,0.5625,0.5373931623931624,1031.3174603174602,71.68253968253975,0.25,,,,956.3333333333334,929.0,0.18729817007534977,0.7819063004846527,240.0,203.0,380.9,1
agtc,Applied Genetic Technologies Corp,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,BB,Medium,BB,Medium,235.0,323.0,305.0,863.0,BB,Medium,287.6666666666667,Medium Risk,0.0674373795761079,0.3214990138067061,0.5750000000000001,0.280982905982906,866.9107142857143,-3.9107142857143344,,,,,889.6666666666666,881.5,-0.1881467544684854,-0.24825783972125437,500.0,303.0,282.4,0
ahco,Adapthealth Corp,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,210.0,211.0,235.0,656.0,B,Medium,218.66666666666663,High Risk,0.0192678227360308,0.1005917159763313,0.4,0.0598290598290598,938.7647058823528,-282.7647058823529,0.54135,,,,874.0,886.1666666666666,-0.06685633001422475,0.04458598726114649,235.0,323.0,217.8,0
ahpi,Allied Healthcare Products Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,BB,Medium,210.0,228.0,325.0,763.0,BB,Medium,254.33333333333337,High Risk,0.0192678227360308,0.1341222879684418,0.625,0.1741452991452992,938.7647058823528,-175.76470588235293,0.54135,,,,760.6666666666666,858.5,-0.30825022665457846,-0.17868675995694294,210.0,211.0,249.89999999999998,0
aib,AIB Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,Unknown,B,Medium,B,Medium,BB,Medium,215.0,227.0,300.0,742.0,B,Medium,247.33333333333337,High Risk,0.0289017341040462,0.1321499013806706,0.5625,0.1517094017094017,709.3076923076923,32.692307692307736,,,,,720.3333333333334,805.0,-0.1402085747392816,-0.30197554092191914,210.0,228.0,244.1,0
adtn,ADTRAN Inc,USD,NASDAQ NMS - GLOBAL MARKET,Communications,A,High,BB,Medium,BB,Medium,510.0,308.0,300.0,1118.0,BBB,High,372.6666666666667,Medium Risk,0.5973025048169556,0.291913214990138,0.5625,0.5534188034188036,938.2222222222222,179.77777777777783,,,,,874.3333333333334,874.1666666666666,0.7042682926829269,0.5903271692745378,215.0,227.0,386.4,0
adn,Advent Technologies Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,B,Medium,B,Medium,B,Medium,250.0,203.0,220.0,673.0,B,Medium,224.33333333333337,High Risk,0.0963391136801541,0.0848126232741617,0.3625,0.077991452991453,933.0,-260.0,,,,,844.3333333333334,802.5,-0.11795543905635653,-0.38984587488667266,510.0,308.0,226.9,0
aiki,Aikido Pharma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,200.0,235.0,205.0,640.0,B,Medium,213.33333333333337,High Risk,0.0,0.1479289940828402,0.3249999999999999,0.0427350427350426,866.9107142857143,-226.9107142857143,,,,-2.4116277838692253e-05,810.3333333333334,765.3333333333334,-0.13746630727762799,-0.2584009269988412,250.0,203.0,212.0,0
aiki,Aikido Pharma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,200.0,235.0,205.0,640.0,B,Medium,213.33333333333337,High Risk,0.0,0.1479289940828402,0.3249999999999999,0.0427350427350426,866.9107142857143,-226.9107142857143,,,22.42469594884984,,651.0,762.6666666666666,-0.4275491949910555,-0.024390243902439046,200.0,235.0,212.0,0
akic,Sports Ventures Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,Unknown,B,Medium,B,Medium,B,Medium,200.0,205.0,230.0,635.0,B,Medium,211.66666666666663,High Risk,0.0,0.0887573964497041,0.3875,0.0373931623931623,709.3076923076923,-74.30769230769226,,,,-2.4116277838692253e-05,638.3333333333334,741.3333333333334,-0.05646359583952454,-0.16775884665792917,200.0,235.0,210.5,0
akic,Sports Ventures Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,Unknown,B,Medium,B,Medium,B,Medium,200.0,205.0,230.0,635.0,B,Medium,211.66666666666663,High Risk,0.0,0.0887573964497041,0.3875,0.0373931623931623,709.3076923076923,-74.30769230769226,,,22.42469594884984,,636.6666666666666,723.5,-0.0078125,-0.14420485175202158,200.0,205.0,210.5,0
aip,Arteris Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,B,Medium,BB,Medium,500.0,286.0,300.0,1086.0,BBB,High,362.0,Medium Risk,0.5780346820809248,0.2485207100591716,0.5625,0.5192307692307693,1031.3174603174602,54.682539682539755,0.25,,,,785.3333333333334,718.1666666666666,0.6968749999999999,-0.028622540250447193,200.0,205.0,375.8,1
akro,Akero Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,BB,Medium,250.0,246.0,305.0,801.0,BB,Medium,267.0,High Risk,0.0963391136801541,0.1696252465483235,0.5750000000000001,0.2147435897435897,866.9107142857143,-65.91071428571433,,,,,840.6666666666666,739.5,0.2614173228346457,0.1901931649331352,500.0,286.0,265.3,0
airt,Air T Inc,USD,NASDAQ NMS - GLOBAL MARKET,Logistics and Transportation,B,Medium,B,Medium,BB,Medium,234.0,210.0,325.0,769.0,BB,Medium,256.3333333333333,High Risk,0.0655105973025048,0.0986193293885601,0.625,0.1805555555555555,1025.1666666666667,-256.16666666666674,,,,,885.3333333333334,761.0,0.21102362204724412,0.2015625000000001,250.0,246.0,254.10000000000002,0
aimc,Altra Industrial Motion Corp,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,A,High,BB,Medium,BB,Medium,525.0,315.0,305.0,1145.0,BBB,High,381.6666666666667,Low Risk,0.6262042389210019,0.3057199211045365,0.5750000000000001,0.5822649572649573,1048.047619047619,96.95238095238096,,,,,905.0,845.1666666666666,0.05432780847145491,0.7890625,234.0,210.0,396.0,0
akba,Akebia Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,200.0,218.0,215.0,633.0,B,Medium,211.0,High Risk,0.0,0.1143984220907298,0.35,0.0352564102564102,866.9107142857143,-233.9107142857143,,,,-2.4116277838692253e-05,849.0,844.8333333333334,-0.20973782771535576,-0.0031496062992125706,525.0,315.0,209.89999999999998,0
akba,Akebia Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,200.0,218.0,215.0,633.0,B,Medium,211.0,High Risk,0.0,0.1143984220907298,0.35,0.0352564102564102,866.9107142857143,-233.9107142857143,,,22.42469594884984,,803.6666666666666,844.5,-0.17685305591677503,-0.0031496062992125706,200.0,218.0,209.89999999999998,0
airg,Airgain Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,A,High,BB,Medium,BB,Medium,500.0,300.0,330.0,1130.0,BBB,High,376.6666666666667,Low Risk,0.5780346820809248,0.2761341222879684,0.6375000000000001,0.5662393162393163,933.0,197.0,,,,,798.6666666666666,851.8333333333334,-0.013100436681222738,0.04051565377532218,200.0,218.0,389.0,0
airs,Airsculpt Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,210.0,201.0,205.0,616.0,B,Medium,205.33333333333337,High Risk,0.0192678227360308,0.0808678500986193,0.3249999999999999,0.0170940170940171,938.7647058823528,-322.7647058823529,0.54135,,,,793.0,821.0,-0.026856240126382325,-0.23096129837702872,500.0,300.0,205.8,0
akam,Akamai Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,BB,Medium,515.0,341.0,305.0,1161.0,BBB,High,387.0,Low Risk,0.6069364161849711,0.3570019723865877,0.5750000000000001,0.5993589743589743,1031.3174603174602,129.68253968253975,0.25,,,,969.0,886.3333333333334,0.8341232227488151,0.5097529258777633,210.0,201.0,399.8,1
aku,Akumin Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,BBB,High,BB,Medium,BB,Medium,455.0,347.0,300.0,1102.0,BBB,High,367.3333333333333,Medium Risk,0.4913294797687861,0.368836291913215,0.5625,0.5363247863247863,938.7647058823528,163.23529411764707,0.54135,,,,959.6666666666666,879.1666666666666,-0.024778761061946875,-0.03755458515283838,515.0,341.0,376.1,0
akus,Akouos Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,205.0,221.0,295.0,721.0,B,Medium,240.33333333333337,High Risk,0.0096339113680153,0.1203155818540434,0.55,0.1292735042735042,866.9107142857143,-145.9107142857143,,,,,994.6666666666666,893.8333333333334,0.17045454545454541,0.13902053712480256,455.0,347.0,236.8,0
